creation_date,update_date,city,zip_code,country,geometry_type,geometry_coords,description,headline,title,keyfacts,price_value,brand,id,numberOfRooms,numberOfBedrooms,livingSpace,numberOfFloors,availability,plotSpace,lon,lat,price_m2
2025-11-01 18:44:42.228960400+00:00,2025-11-01 18:44:42.228957700+00:00,Annemasse,74100,FR,Point,"[6.224678999999998, 46.192798999999944]","⚠️ URGENT ⚠️

🏡 Colocation à Annemasse – 2 Chambres disponibles dès novembre

Colocation moderne et bien tenue située à Annemasse, au pied du tram Croix d’Ambilly direction Genève.
Appartement récent de 110 m², lumineux, propre et totalement équipé, dans une ambiance calme et organisée.

⸻

🛋️ L’appartement
• Grand salon avec TV, home cinéma et aquarium
• Cuisine ouverte moderne : plaques à induction, four, lave-vaisselle, grand plan de travail, machine à café, îlot central avec coin bar
• Coin repas spacieux
• 1er balcon : vue sur le mont blanc
2ème balcon (loggia) : vue sur le salève  
• Une salle de bain + une salle de douche
• Deux WC séparés
• Entrée avec rangements et penderie
• Machine à laver + sèche-linge
• Fibre optique haut débit

⸻

🛏️ chambres disponibles
• Superficie : 15 m²
• Déjà meublée : lit 160x200, dressing, bureau, étagères, porte-fenêtre donnant sur un balcon
• Espace lumineux et agréable à vivre

💰 Loyer : 860 € charges comprises
⚠️ Caution : 1 625 €
📅 Disponible dès le 1er novembre

⸻

👥 La colocation actuelle

Nous sommes 2 colocataires de 24 ans, tous originaires de La Rochelle et frontaliers en Suisse

Ambiance : détente, respect et propreté.
On bosse, on se croise, on partage des repas ou des apéros quand les plannings s’y prêtent.
Pas de coloc “fête non-stop”, pas de tension non plus — juste un cadre sain, carré, où chacun fait sa part.

⸻

🙋‍♂️ Profil recherché

On cherche quelqu’un dans le même état d’esprit :
• propre, respectueux, sociable sans excès,
• stable professionnellement (idéalement frontalier aussi),
• capable de vivre en communauté sans se reposer sur les autres.

Bref, quelqu’un de posé, sérieux, avec une bonne mentalité et du savoir-vivre.

⸻

📝 Comment postuler

Si tu penses que cette coloc te correspond, envoie-nous un message avec une petite présentation.

On prendra le temps de lire chaque présentation.
Les visites se font dès aujourd’hui, dans le respect et la bonne humeur.

⸻

📍 Localisation : Annemasse, au pied du tram pour Genève, proche commerces et services.
📩 Contact en MP si tu veux plus d’infos ou poser ta candidature.","⚠️ URGENT ⚠️

🏡 Colocation à Annemasse – 2 Chambres disponibles dès novembre",Appartement à louer,"['5 pièces', '4 chambres', '110 m²', 'Étage 5/5']",860.0,seloger,257V3UIH48WR,5.0,4.0,110.0,55.0,,,6.224678999999998,46.192798999999944,8.0
2025-11-18 14:49:42.997085800+00:00,2025-11-18 15:25:39.754308700+00:00,Annemasse,74100,FR,Point,"[6.235633, 46.19755199999993]","Description
🏠 COLOCATION | 3 CHAMBRES | 89 m² | 4ᵉ Étage | 3 min à pied GARE ANNEMASSE AVEC ASCENSEUR.
📆 Première disponibilité : 01 décembre 2025
Une colocation moderne, confortable et conviviale, située à 3 minutes à pied de la gare d’Annemasse et à seulement quelques arrêts de tram de Genève.
Idéal pour étudiants, jeunes actifs ou frontaliers souhaitant un logement pratique et de qualité.

🛏️ LA CHAMBRE PRIVE À LOUER
Un véritable espace privé et cosy :

🌿 Balcon Privé aménagé pour vos moments de détente
🛌 Lit double confortable avec literie neuve
💻 Bureau de travail idéal pour télétravail ou études
📶 Internet très haut débit (fibre) inclus
📺 TV écran plat avec Freebox dans la chambre
🧺 Étendoir privé rétractable pour votre linge
👉 Un espace pensé pour votre intimité et votre confort, tout en profitant d’une colocation conviviale.

📍 LOCALISATION
Avenue de la Gare, Annemasse
🚆 3 minutes à pied de la gare SNCF (liaison directe avec Genève)
🚋 5 minutes du tramway pour Genève
🛍️ Commerces, restaurants, supermarchés, bus et tramway à proximité immédiate

🏡 L’APPARTEMENT
Colocation conviviale dans un appartement lumineux de 89 m², situé au 4ᵉ étage dans immeuble calme et sécurisé.
Espaces communs :
🍳 Cuisine équipée (four, frigo, plaques, vaisselle, micro-ondes, etc.)
🧺 Buanderie avec machine à laver et rangements
🚻 1 WC indépendant
🚿 2 salle de bain commune + 1 salle de bain privée (dans une autre chambre)

💰 CONDITIONS
Loyer : 730 €/mois, hors compris
charge 90 euro (Internet fibre, Freebox TV + Netflix, eau, gaz, électricité, assurance habitation, ménage des communs inclus)
mois de loyer + 1 mois de caution
Pièces à fournir : pièce d’identité, justificatif de revenus
📆 Première disponibilité : 01 décembre 2025",BELLE CHAMBRE AVEC BALCON  -GARE ANNEMASSE,Appartement à louer,"['4 pièces', '2 chambres', '76 m²', 'Étage -4/5']",730.0,seloger,25W7VSQ1PPPR,4.0,2.0,76.0,45.0,,,6.235633,46.19755199999993,10.0
,2025-12-13 09:35:17.326000+00:00,Annemasse,74100,FRA,Point,"[6.248171, 46.1905364]","1 chambre(s) libre(s) dans une colocation de 1 chambres dans un appartment de 43m2

Chambre spacieuse dans colocation, composée de 2 chambres. Vue dégagée sur le Jura, le bassin genevois et le Salève. Lit Queen size (160 × 200), placard mural avec étagères et penderie, commode, grand bureau. Atmosphère parquet.
Cuisine et sanitaires à partager.
Copropriété bien entretenue et sécurisée.
Parking collectif gratuit. Garage vélos. Garage voiture possible.
Environnement calme, mais proche de toutes les commodités. Vue dégagée sur les montagnes. Voie verte devant l'immeuble. Parc du Haut Monthoux à proximité.
Commerces: Burger King, Géant Casino.

Updated on 13/12/2025
  Mise à jour le 13/12/2025",Chambre dans une colocation de 43m2,Studio à louer,"['1 pièce', '1 chambre', '43 m²', '2ème étage']",690.0,seloger,259EN3K1ME6F,1.0,1.0,43.0,2.0,,,6.248171,46.1905364,16.0
,2025-12-13 08:35:14.785000+00:00,Annemasse,74100,FRA,Point,"[6.2388396, 46.1977844]","1 chambre(s) libre(s) dans une colocation de 1 chambres dans un appartment de 67m2

APPARTEMENT
Appartement meublé de 3 chambres  rue du Chablais à Annemasse, à 3 minutes à pied de la gare.

CHAMBRE
Chambres avec un bureau, un lit, une penderie. Un accès à un balcon partagé avec une autre chambre possible selon la chambre.

LES ESPACES COMMUNS
Cuisine entièrement équipée et fonctionnelle : plaques de cuisson, four, four à micro-ondes, hotte, rangements, frigidaire, etc.
1 salle de bains et 1 WC viennent compléter ce bien.

SERVICES
Internet : fibre
Femme de ménage : passages réguliers (2 à 4 fois par mois)

Updated on 13/12/2025
  Mise à jour le 13/12/2025",Chambre dans une colocation de 14m2,Studio à louer,"['1 pièce', '1 chambre', '14 m²', '5ème étage']",750.0,seloger,25GM1RYFNBPQ,1.0,1.0,14.0,5.0,,,6.2388396,46.1977844,54.0
,2025-12-12 23:25:16.549000+00:00,Annemasse,74100,FRA,MultiPolygon,"[[[[6.24126, 46.17874], [6.23768, 46.17613], [6.23166, 46.18291], [6.21661, 46.18803], [6.22546, 46.1901], [6.22443, 46.19279], [6.22852, 46.19383], [6.23648, 46.20138], [6.24053, 46.20191], [6.23948, 46.1984], [6.24255, 46.19688], [6.25132, 46.19932], [6.27295, 46.19826], [6.27374, 46.20042], [6.27648, 46.19904], [6.2776, 46.19608], [6.27244, 46.19739], [6.26972, 46.19425], [6.25098, 46.19132], [6.25154, 46.18572], [6.24352, 46.18256], [6.24126, 46.17874]]]]","Dans une résidence récente et sécurisée, découvrez ce T2 meublé de 35.92 m², situé place de l'étoile au 3 € étage avec ascenseur, à deux pas de la gare d'Annemasse (7 min à pied) , et de toutes les commodités (supermarchés, transports en commun, etc.).
Parfaitement agencé, bien entretenu et prêt à vivre, ce logement est idéal pour un actif en mobilité, un frontalier ou un couple à la recherche d'un cadre de vie confortable et pratique.
Un agencement optimisé pour le quotidien

Salon lumineux avec accès direct au balcon

Chambre séparée avec lit queen size et rangements

Cuisine américaine entièrement équipée (plaques, four, micro-ondes, frigo, vaisselle, etc.)

Salle de bain, propre et fonctionnelle

WC séparé.

Décoration sobre et mobilier de qualité

Appartement en bon état général, entièrement meublé

Les plus qui font la différence

Balcon agréable pour profiter d'un espace extérieur

Place de parking privative en sous-sol, incluse dans le loyer

Résidence sécurisée, bien entretenue, au cœur d'un quartier recherché

À pied de la gare, du tram, des commerces, restaurants, supermarchés, etc.

Conditions de location

Loyer mensuel : 1 300 € charges comprises

Dont 90 € de charges (copropriété + eau froide)

Électricité à la charge du locataire

Dépôt de garantie : 2 420 € (soit 2 mois de loyer hors charges)

Un T2 complet, moderne, bien situé, avec parking et balcon : un bien rare sur le secteur. Contactez dès maintenant l'agence HOMEY pour organiser une visite.",T2 meublé avec balcon & parking privé   idéalement placé,Appartement à louer,"['2 pièces', '1 chambre', '35 m²', '3ème étage']",1300.0,seloger,25ICZWYBKN88,2.0,1.0,35.0,3.0,,,6.243363495114116,46.191105377292835,37.0
,2025-07-10 15:38:05.693000+00:00,Annemasse,74100,FRA,MultiPolygon,"[[[[6.27847, 46.1969], [6.2776, 46.19608], [6.27486, 46.19695], [6.27495, 46.19725], [6.27244, 46.19739], [6.26972, 46.19425], [6.26748, 46.19395], [6.26676, 46.19356], [6.26384, 46.19356], [6.26281, 46.19294], [6.2576, 46.19216], [6.25466, 46.19131], [6.25098, 46.19132], [6.25114, 46.19149], [6.25081, 46.19174], [6.25116, 46.19212], [6.25095, 46.194], [6.25214, 46.19674], [6.2518, 46.1993], [6.2545, 46.19929], [6.25806, 46.19852], [6.25845, 46.19922], [6.26487, 46.19911], [6.27295, 46.19826], [6.27305, 46.19983], [6.27374, 46.20042], [6.27648, 46.19904], [6.27547, 46.19771], [6.27609, 46.19753], [6.27636, 46.19789], [6.27858, 46.19705], [6.27847, 46.1969]]]]","Un espace professionnel stratégique avec option d’hébergement

Profitez d’un emplacement idéal à Annemasse, en plein cœur d’une zone dynamique alliant activité commerciale et résidentielle, à seulement 5 minutes de la douane de Cara et de la frontière suisse.

Cet espace professionnel de 527 m² offre des prestations haut de gamme et une flexibilité d’aménagement pour s’adapter à de nombreuses activités :

? Atelier, showroom, commerce, stockage, artisanat
? Grandes hauteurs sous plafond (4,7 m) pour maximiser le volume et l’ergonomie
? Raccordement triphasé, vestiaires, sanitaires et points d’eau
? Parcelle clôturée et sécurisée avec vidéosurveillance
? Accès facile aux grands axes et parking sur place

Un espace clé en main pour votre activité

Cet atelier/showroom lumineux et fonctionnel est conçu pour répondre aux besoins des professionnels recherchant un cadre performant et sécurisé. Son emplacement stratégique permet de capter une clientèle locale et transfrontalière, tout en bénéficiant d’un environnement propice aux affaires.

Option : Appartement à louer en complément

En plus de l’espace professionnel, une option de location d’un appartement de 200 m² situé juste au-dessus est disponible. Cet espace résidentiel premium comprend :
? Grand séjour lumineux avec hauteur sous plafond et baies vitrées offrant une vue imprenable
? Cuisine équipée et prestations haut de gamme
? Terrasse privée de 300 m² avec cuisine d’été, terrain de pétanque, piscine et coin détente
? Possibilité de modification de l’espace en Open Space, bureau, salle de pause …

Pourquoi choisir cet espace ?

? Localisation idéale : à proximité des grands axes et de la frontière suisse
? Modularité et flexibilité : idéal pour showroom, atelier ou stockage
? Environnement sécurisé : site clôturé et vidéosurveillé
? Possibilité de logement sur place pour plus de confort et de praticité

?? Contactez-nous dès maintenant pour visiter cet espace unique et optimiser votre activité.

Thiffany BIGUET 
Triomphe Immo",À propos de ce bien,Maison à louer,"['3 pièces', '527 m²']",11000.0,seloger,25SD9NT6D4F1,3.0,,527.0,,,,6.26163756442966,46.19599142441913,21.0
,2025-11-28 03:21:26.995000+00:00,Annemasse,74100,FRA,Point,"[6.236433, 46.197821]","Oqoro vous présente cette colocation 5 chambres de 102 m² située au 1 rue du Môle à Annemasse.

 LA CHAMBRE
Cette chambre n'a pas pu être photographiée au cours de la visite virtuelle, mais elle est similaire aux autres et dispose d'un lit, d'un bureau et de rangements

 LES ESPACES COMMUNS
L'appartement s'ouvre sur une entrée avec rangements desservant un lumineux séjour. Celui-ci dispose d'un canapé, d'un meuble TV avec TV, de deux fauteuils et d'une table d'appoint. 
La cuisine est équipée d'un four, de plaques de cuisson, d'une hotte, d'un réfrigérateur avec congélateur, d'un lave-vaisselle, d'un évier, d'un micro-ondes, de nombreux rangements, d'une table haute avec 4 tabourets et de tous les ustensiles et le petit électroménager nécessaire.
L'appartement est complété par deux salles d'eau : l'une avec double vasque, miroir, WC, lave-linge, douche à l'italienne, miroir et sèche-serviette et la seconde avec douche, meuble vasque, miroir et sèche-serviette.
Cet appartement est équipé d'un chauffage individuel fonctionnant à l'électricité.
Il est situé au premier étage d'un immeuble.

 LES EXTÉRIEURS
Pour un supplément d'espace extérieur, l'appartement dispose de deux balcons.

 LE QUARTIER
Cette colocation est idéalement située, à deux pas des commerces (supermarché à 400m) et des espaces de loisirs.
Côté transports, vous bénéficierez de la gare d'Annemasse à 2 minutes à pied vous permettant de rejoindre le centre de Genève en moins de 20 minutes. De nombreux bus desservent également la zone (lignes 5, 6 et 8).

Bail individuel à la chambre. Pas de caution solidaire. Chacun est libre de partir quand il veut sans se soucier des autres colocs, dès le moment où il respecte un mois de préavis. Éligible aux APL.
 POUR FAIRE UNE CANDIDATURE, ALLER SUR NOTRE SITE WEB OQORO ET RENSEIGNER LA REFERENCE : SL1289C
Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : 
Montant estimé des dépenses annuelles d'énergie pour un usage standard : 1706 euros par an.
Prix moyens des énergies indexés sur l'année 2021 (abonnements compris)",Chambre en colocation appartement meublé,Appartement à louer,"['6 pièces', '5 chambres', '102 m²', '1er étage']",699.0,seloger,25XBJTPIQYGF,6.0,5.0,102.0,1.0,,,6.236433,46.197821,7.0
,2025-12-13 01:16:55.708000+00:00,Annemasse,74100,FRA,MultiPolygon,"[[[[6.24126, 46.17874], [6.23768, 46.17613], [6.23166, 46.18291], [6.21661, 46.18803], [6.22546, 46.1901], [6.22443, 46.19279], [6.22852, 46.19383], [6.23648, 46.20138], [6.24053, 46.20191], [6.23948, 46.1984], [6.24255, 46.19688], [6.25132, 46.19932], [6.27295, 46.19826], [6.27374, 46.20042], [6.27648, 46.19904], [6.2776, 46.19608], [6.27244, 46.19739], [6.26972, 46.19425], [6.25098, 46.19132], [6.25154, 46.18572], [6.24352, 46.18256], [6.24126, 46.17874]]]]","Élégance et Confort au Centre-Ville
 Bienvenue dans ce magnifique T3 en duplex, un véritable cocon de 48,60 m² alliant esthétique et fonctionnalité. Meublé avec soin, chaque détail a été pensé pour offrir un cadre de vie exceptionnel en plein cœur d'Annemasse.
 Points Forts :

Meublé avec Goût : Découvrez un intérieur élégant et moderne, prêt à vous accueillir.
Agencement Intelligent : Profitez d'un espace optimisé sur deux niveaux, offrant intimité et convivialité.
Espace Friendly : Idéal pour une famille, des colocataires ou un jeune couple cherchant à partager leur quotidien dans un lieu inspirant.
Hyper-Central : Situé à deux pas des écoles primaires Saint Exupéry, Marianne Cohn et Michel Servet, et entouré des commerces et animations du centre-ville.
Mobilité Aisée : Avec le tramway 17 (à 5 min à pied) qui vous mène à Genève en 20 minutes et le bus 5 à proximité, toute la ville et au-delà sont facilement accessibles.

 Votre Quotidien : Imaginez vos journées dans ce duplex lumineux, où chaque matin commence par un café sur fond de ville qui s'éveille. La vie urbaine à votre porte, avec la tranquillité et le confort d'un intérieur soigneusement aménagé.
 Détails Pratiques :

Loyer : 1500€ charges comprises. Les charges comprennent les charges relative à l'entretien de la copropriété.
Localisation : Une adresse centrale, parfaite pour ceux qui aiment avoir la ville à leurs pieds.

 Ce T3 en duplex n'attend que vous pour écrire une nouvelle page de son histoire. Que vous soyez une petite famille, des amis en colocation ou un couple en quête d'un nid douillet, ce lieu est votre prochain coup de cœur.
 N'attendez plus, venez découvrir votre futur chez-vous ! Contactez-nous pour une visite.",Duplex de Charme T3 Meublé - Cœur d'Annemasse,Appartement à louer,"['3 pièces', '2 chambres', '48 m²', 'RDC']",1500.0,seloger,25DE3IHSSEE1,3.0,2.0,48.0,,,,6.243363495114116,46.191105377292835,31.0
,2025-12-09 03:21:15.174000+00:00,Annemasse,74100,FRA,Point,"[6.227745, 46.193262]","OQORO vous présente cette colocation moderne de 64 m² située au 1 Rue de la Zone à Annemasse, au 6 € étage d'une résidence avec ascenseur.

 LES ESPACES COMMUNS
La pièce de vie, baignée de lumière grâce à ses larges baies vitrées, offre un espace chaleureux et confortable. Elle est aménagée avec un canapé, une télévision et ouvre sur une grande terrasse offrant une vue dégagée sur les montagnes – un vrai atout pour profiter du soleil ou partager un repas entre colocataires.

La cuisine ouverte est fonctionnelle et bien équipée : plaques de cuisson, four, micro-ondes, hotte, réfrigérateur avec congélateur, évier et nombreux rangements. Tout le nécessaire est prévu pour cuisiner facilement au quotidien.

Le logement dispose de deux salles de bain contemporaines, chacune équipée d'une douche, d'un meuble vasque avec miroir et de rangements pratiques et d'un WC, assurant un bon confort d'usage pour les trois occupants.

 LES EXTÉRIEURS
La terrasse filante de 16m² est accessible depuis le salon est aménagée avec une table et des chaises, idéale pour profiter d'une belle exposition et d'un panorama dégagé sur Annemasse et les montagnes environnantes.
Des places de parking collectives sont disponibles au sein de la résidence. 

 LE QUARTIER
Situé à proximité immédiate du centre-ville d'Annemasse, le logement se situe à 10 minutes de la gare d'Annemasse et à 250m de l'arrêt de tram 17 qui relie Genève en 10 minutes. Vous disposez également d'un accès rapide aux lignes de bus 5 et 8 permettant de rejoindre facilement les principaux pôles d'activité et la gare.
Les commerces de proximité, restaurants et supermarchés se trouvent à quelques minutes à pied, tout comme plusieurs espaces verts agréables pour les promenades.
 POUR FAIRE UNE CANDIDATURE, ALLER SUR NOTRE SITE WEB OQORO ET RENSEIGNER LA REFERENCE : SL9224T
Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : 
Montant estimé des dépenses annuelles d'énergie pour un usage standard : 2315 euros par an.
Prix moyens des énergies indexés sur l'année 2021, 2022, 2023 (abonnements compris)",Chambre en colocation appartement meublé,Appartement à louer,"['4 pièces', '3 chambres', '64,1 m²', '6ème étage']",750.0,seloger,25FWHHEUQX1R,4.0,3.0,64.1,6.0,,,6.227745,46.193262,12.0
,2025-11-28 03:36:07.267000+00:00,Annemasse,74100,FRA,Point,"[6.235013, 46.193425]","Colocation 3 chambres – 73 m² – 8 rue du Commerce, Annemasse
Oqoro vous présente cette belle colocation de 3 chambres, entièrement rénovée en 2025, située au 4 € étage d'un immeuble calme avec ascenseur.
 Espaces communsLa pièce de vie, lumineuse et conviviale, est meublée d'un canapé et d'une table basse. Un comptoir avec quatre chaises hautes permet de partager vos repas facilement.
 La cuisine ouverte est entièrement équipée : four, micro-ondes, plaques de cuisson, hotte, évier, réfrigérateur avec compartiment congélateur, lave-vaisselle, ainsi que de nombreux rangements et ustensiles de cuisine.
 La salle d'eau dispose d'une douche, d'un meuble vasque avec miroir, d'une machine à laver et de rangements. Les WC sont séparés pour plus de confort.
 QuartierSitué en plein centre-ville d'Annemasse, ce logement bénéficie d'un emplacement idéal :
Transports à proximité : bus 17, L2, L4, gare TER à quelques minutes (lignes RL4, RE33, RL2).
Commodités à moins de 15 minutes à pied : supermarchés, banques, boulangeries, salles de sport, espaces verts (Parc de Montessuit à deux pas).
 La chambreChaque chambre est équipée d'un lit double, de deux placards de rangement et de deux commodes de chevet.

 POUR FAIRE UNE CANDIDATURE, ALLER SUR NOTRE SITE WEB OQORO ET RENSEIGNER LA REFERENCE : SL5629D
Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : 
Montant estimé des dépenses annuelles d'énergie pour un usage standard : 2300 euros par an.
Prix moyens des énergies indexés sur l'année 2021, 2022, 2023 (abonnements compris)",Chambre en colocation appartement meublé,Appartement à louer,"['4 pièces', '3 chambres', '73 m²', '4ème étage']",750.0,seloger,25VELLWF8JRR,4.0,3.0,73.0,4.0,,,6.235013,46.193425,10.0
,2025-11-27 03:20:06.100000+00:00,Annemasse,74100,FRA,Point,"[6.239341, 46.191575]","OQORO vous présente ce T3 de 45,67 m² situé au 1 Rue du Beulet, Résidence Carigan à Annemasse, au rez-de-chaussée.

 LE LOGEMENT
L'appartement s'ouvre sur une pièce de vie conviviale, lumineuse et aménagée avec un coin repas, un espace salon équipé d'une télévision et un mobilier moderne. La cuisine ouverte, au design contemporain, est entièrement équipée avec réfrigérateur, four, micro-ondes, plaques de cuisson, lave-vaisselle et lave-linge.
Côté nuit, le logement dispose de deux chambres confortables. La première est meublée d'un lit double, d'un bureau et de rangements intégrés. La seconde, spacieuse et décorée avec sobriété, est également équipée d'un lit double, de tables de chevet et d'un dressing.
La salle d'eau moderne comprend une douche à l'italienne, un meuble vasque avec miroir et un sèche-serviettes.

 LES EXTÉRIEURS
L'appartement bénéficie d'une cave, pratique pour du rangement supplémentaire.

 LE QUARTIER
Situé en plein cœur d'Annemasse, l'appartement bénéficie d'un accès rapide aux commodités : supermarchés (Lidl, Monoprix, Intermarché Express) et commerces de proximité sont accessibles à pied. 
Les lignes de bus facilitent les déplacements, notamment la ligne Tango 8 qui rejoint la gare d'Annemasse en 10 minutes, ou 14 minutes à pied. 
Depuis la gare, Genève est accessible en seulement 24 minutes via la ligne L4.
 POUR FAIRE UNE CANDIDATURE, ALLER SUR NOTRE SITE WEB OQORO ET RENSEIGNER LA REFERENCE : SL9296R
Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : 
Montant estimé des dépenses annuelles d'énergie pour un usage standard : 545 euros par an.
Prix moyens des énergies indexés sur l'année 2021, 2022, 2023 (abonnements compris)",Location d'appartement meublé,Appartement à louer,"['3 pièces', '2 chambres', '45,7 m²', 'RDC']",1495.0,seloger,252CP9F7F7PC,3.0,2.0,45.7,,,,6.239341,46.191575,33.0
,2025-12-04 11:01:37.288000+00:00,Annemasse,74100,FRA,MultiPolygon,"[[[[6.22883, 46.19287], [6.22861, 46.19362], [6.23297, 46.19474], [6.2361, 46.19464], [6.23799, 46.19416], [6.23889, 46.19417], [6.23816, 46.19277], [6.23946, 46.19243], [6.23789, 46.18896], [6.23522, 46.18944], [6.23453, 46.19042], [6.23306, 46.1901], [6.23241, 46.19079], [6.23035, 46.19159], [6.23058, 46.19272], [6.22883, 46.19287]]]]","6? étage avec ascenseur – Balcon exposé Ouest – Proximité immédiate du futur tram

Situé en plein centre d'Annemasse, au 6 € étage, cet appartement T2 de 50 m² offre un cadre de vie pratique et confortable, à deux pas des commerces, des écoles et des transports (bus, CEVA/Léman Express, futur tramway).

L'appartement, lumineux grâce à son exposition Ouest, se compose d'une entrée, d'un séjour spacieux ouvrant sur un balcon avec vue dégagée, une cuisine équipée indépendante avec cellier, une chambre avec climatisation réversible, une salle d'eau, un WC séparé et un espace buanderie/bureau.

En complément, vous bénéficiez d'un garage en sous-sol.

- Les atouts :Centre-ville à pied / Proximité des transports / Balcon ensoleillé orienté Ouest / Cuisine équipée / Garage privatif

Charges mensuelles locatives incluent : chauffage, eau chaude et entretien de copropriété.

Eau froide, internet et électricité non inclus

 Les honoraires sont partagés entre le locataire et le bailleur, les honoraires à la charge du locataire sont de 654,42 euros, dont 151,02 euros pour l'état des lieux.
Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques :  georisques. gouv. fr.

Réseau Immobilier CAPIFRANCE - Votre agent commercial (RSAC N°877 974 642 - Greffe de THONON LES BAINS) Vincent BANCHERI Entrepreneur Individuel Réf.933122",2 pièces,Appartement à louer,"['2 pièces', '1 chambre', '50 m²', 'Étage 6/6']",1450.0,seloger,25V6TXGYHGM8,2.0,1.0,50.0,66.0,,,6.234717519790121,46.192265730999985,29.0
,2025-10-31 02:50:09.866000+00:00,Annemasse,74100,FRA,Point,"[6.2388535, 46.1980126]","APPARTEMENT 5 PIÈCES AVEC BALCON
À côté de la gare, au 41 Rue Du Chablais (Annemasse, 74100), venez découvrir cette colocation de 4 chambres de 87 m².

LES ESPACES COMMUNS
Cet appartement de 5 pièces est agencé comme suit : un salon, trois chambres, une cuisine équipée (dont lave-vaisselle) et une salle de bains avec douche.
Le chauffage est collectif. Cet appartement est aussi raccordé à la fibre optique.
Il est situé au 3e étage d'un immeuble avec ascenseur.

LES EXTÉRIEURS
Un balcon et une terrasse complètent cet appartement, un gain d'espace et de confort bienvenu.
Un local vélos est disponible dans le bâtiment.

QUARTIER & TRANSPORTS
On trouve le cinéma Saleve de même que des restaurants, des boulangeries, des commerces et des supermarchés dans les environs. Enfin, 2 marchés animent les environs.
Niveau transports, il y a sept lignes de bus ainsi que la gare Annemasse à moins de 10 minutes à pied. Les autoroutes A40 et A411 sont accessibles à moins de 3 km.

SERVICES ET ÉQUIPEMENTS
Internet Fibre
Chauffage
Eau chaude
Electricité
Taxe Ordures Ménagères
Eau courante
Ménage

——
Bail individuel à la chambre. Pas de caution solidaire. Chacun est libre de partir quand il veut sans se soucier des autres colocs, dès le moment où il respecte un mois de préavis. Eligible aux APL.
 POUR FAIRE UNE CANDIDATURE, ALLER SUR NOTRE SITE WEB OQORO ET RENSEIGNER LA REFERENCE : SL6938D
Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : 
Montant estimé des dépenses annuelles d'énergie pour un usage standard : 1977 euros par an.
Prix moyens des énergies indexés sur l'année 2021,2022,2023 (abonnements compris)",Chambre en colocation appartement meublé,Appartement à louer,"['5 pièces', '4 chambres', '87 m²', '3ème étage']",695.0,seloger,25U9F9LWNJNZ,5.0,4.0,87.0,3.0,,,6.2388535,46.1980126,8.0
,2025-12-12 17:10:05.697000+00:00,Annemasse,74100,FRA,Point,"[6.2308787800424685, 46.19135546112726]","Dans une résidence récente et bien entretenue, magnifique attique de 177 m² situé au 5ème et dernier étage (seul sur le palier). La pièce à vivre principale de 77 m² offre une cuisine ouverte donnant sur une terrasse de 86 m² exposée Sud. L'espace nuit est composé d'une suite parentale avec salle de bain, 4 chambres dont une avec sa propre salle de douche, une grande salle de douche et un wc séparé. 
Vous disposerez d'une vue à 180° sur le Mont Blanc, le Salève et Genève. 
En complément, ce bien propose un garage double et un garage simple en sous-sol. 
Inclus dans les charges : chauffage, eau chaude et froide et entretien de l'immeuble. 
Location meublée. 

Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques :",A Louer Attique avec vue au calme - Annemasse,Appartement à louer,"['5 pièces', '4 chambres', '177,1 m²', 'Étage 5/5']",2990.0,seloger,25SBWJW5GTUL,5.0,4.0,177.1,55.0,,,6.2308787800424685,46.19135546112726,17.0
