creation_date,update_date,city,zip_code,country,geometry_type,geometry_coords,description,headline,title,keyfacts,price_value,brand,id,numberOfRooms,numberOfBedrooms,livingSpace,numberOfFloors,availability,plotSpace,lon,lat,price_m2
2025-11-04 19:21:00+00:00,2025-12-13 15:26:17.997000+00:00,Marseille 1er,13001,FRA,MultiPolygon,"[[[[5.37559, 43.29988], [5.37541, 43.29985], [5.37518, 43.29981], [5.37505, 43.29979], [5.37496, 43.29978], [5.37455, 43.29971], [5.37448, 43.2997], [5.37444, 43.29969], [5.37441, 43.29967], [5.37437, 43.29966], [5.37433, 43.29966], [5.37445, 43.30008], [5.3746, 43.30058], [5.37462, 43.30067], [5.37468, 43.30085], [5.37475, 43.30106], [5.3748, 43.3012], [5.37481, 43.30123], [5.37482, 43.30129], [5.37497, 43.30133], [5.37502, 43.30141], [5.37489, 43.30161], [5.3751, 43.30159], [5.37525, 43.3016], [5.37556, 43.30163], [5.37599, 43.30167], [5.37629, 43.30168], [5.37624, 43.30204], [5.37631, 43.30207], [5.37641, 43.30211], [5.37661, 43.3022], [5.37673, 43.30228], [5.3769, 43.30235], [5.37727, 43.30251], [5.37784, 43.30277], [5.37788, 43.30279], [5.37867, 43.30314], [5.37896, 43.30328], [5.37922, 43.30305], [5.37933, 43.30292], [5.3794, 43.30285], [5.37945, 43.30278], [5.37946, 43.30277], [5.37949, 43.30271], [5.37955, 43.30259], [5.37968, 43.30207], [5.37972, 43.30199], [5.37975, 43.30189], [5.37984, 43.30156], [5.37986, 43.3015], [5.37988, 43.30146], [5.37991, 43.30144], [5.37993, 43.30142], [5.37999, 43.30141], [5.38007, 43.3014], [5.38022, 43.30141], [5.38027, 43.30141], [5.38033, 43.30141], [5.38038, 43.30141], [5.38042, 43.30141], [5.38046, 43.30141], [5.38048, 43.3014], [5.38051, 43.3014], [5.38053, 43.30139], [5.38054, 43.30137], [5.38056, 43.30135], [5.38057, 43.30133], [5.38059, 43.30128], [5.38065, 43.30118], [5.38067, 43.30079], [5.38066, 43.30076], [5.38065, 43.3007], [5.37997, 43.30059], [5.37942, 43.3005], [5.37927, 43.30048], [5.37849, 43.30035], [5.37815, 43.3003], [5.37739, 43.30018], [5.37667, 43.30007], [5.37641, 43.30002], [5.37584, 43.29993], [5.37566, 43.29989], [5.37559, 43.29988]]]]","Appartement de 80 m² en colocation spécialement adapté pour 4 étudiants.
Chaque colocataire dispose de sa propre chambre avec salle de bain et WC privatifs.
L'appartement comprend :

Un séjour lumineux avec cuisine équipée ouverte et climatisation réversible,

Une buanderie avec lave-linge, sèche-linge ainsi que tout le nécessaire de ménage et de repassage,

Internet, eau et électricité inclus dans le loyer.

?? Loyer : 625 € par chambre, toutes charges comprises. ?? Il reste 1 chambre disponible  à réserver rapidement !",Colocation étudiante   Gare Saint-Charles (Marseille) 13001,Appartement à louer,"['5 pièces', '80 m²', 'Étage 3/8', 'dès le 15/12/2025']",625.0,seloger,25KX9ZFVGQW4,5.0,,80.0,38.0,dès le 15/12/2025,,5.377540633404019,43.30127992108436,8.0
2025-11-28 09:28:00+00:00,2025-11-28 09:36:21.676000+00:00,Marseille 9ème,13009,FRA,MultiPolygon,"[[[[5.40273, 43.26915], [5.40298, 43.26906], [5.40302, 43.26903], [5.40306, 43.26901], [5.40326, 43.2689], [5.40339, 43.26885], [5.40359, 43.26878], [5.40374, 43.26874], [5.40393, 43.26871], [5.40423, 43.26863], [5.40457, 43.26855], [5.40469, 43.26853], [5.40534, 43.2684], [5.40569, 43.26833], [5.40605, 43.26827], [5.40679, 43.26813], [5.40707, 43.26806], [5.40725, 43.26798], [5.40745, 43.26785], [5.40751, 43.26781], [5.40758, 43.26775], [5.4076, 43.26773], [5.40773, 43.26759], [5.40778, 43.26752], [5.40782, 43.26747], [5.40787, 43.26736], [5.4079, 43.26731], [5.40802, 43.26704], [5.4082, 43.26665], [5.40768, 43.26643], [5.40765, 43.2664], [5.40765, 43.26633], [5.40745, 43.2663], [5.4074, 43.26629], [5.40712, 43.26623], [5.40647, 43.2661], [5.40648, 43.26607], [5.40646, 43.26601], [5.4064, 43.26597], [5.40636, 43.26596], [5.40631, 43.26596], [5.40626, 43.26598], [5.40622, 43.26601], [5.40576, 43.26588], [5.40378, 43.26527], [5.40365, 43.26522], [5.4035, 43.26553], [5.40336, 43.26548], [5.40298, 43.26536], [5.4028, 43.26531], [5.40271, 43.26526], [5.40219, 43.26512], [5.40236, 43.26472], [5.4024, 43.26466], [5.40244, 43.26461], [5.40247, 43.26457], [5.40247, 43.26454], [5.40246, 43.26452], [5.40243, 43.2645], [5.40134, 43.26416], [5.40112, 43.26451], [5.40091, 43.26486], [5.40087, 43.26492], [5.40069, 43.26524], [5.40025, 43.26597], [5.40047, 43.26603], [5.40066, 43.26608], [5.40161, 43.26633], [5.40191, 43.2664], [5.40217, 43.26648], [5.40224, 43.2665], [5.4027, 43.26664], [5.40272, 43.26664], [5.40288, 43.26667], [5.40271, 43.26699], [5.40259, 43.26721], [5.40251, 43.26734], [5.40249, 43.26737], [5.4024, 43.26749], [5.40238, 43.26751], [5.40234, 43.26756], [5.40223, 43.26771], [5.40207, 43.26792], [5.4017, 43.26841], [5.40153, 43.26865], [5.40151, 43.26868], [5.40169, 43.26875], [5.4018, 43.26879], [5.40241, 43.26902], [5.40249, 43.26905], [5.40273, 43.26915]]]]","Appartement F3 de particulier à louer sur Marseille 09. Disponibilité immédiate pour cette location de 58 mètres carré proposée à 850  euros par mois. Ce propriétaire utilise LocService pour sélectionner ses futurs locataires. Pour proposer directement votre candidature pour ce logement ET toutes les locations conformes à votre recherche, il suffit de vous inscrire sur LocService. Les propriétaires vous contactent directement et les locations sont certifiées sans frais d'agence.

Comment ça marche ?
1/ Vous décrivez votre location idéale sur LocService
2/ Votre candidature est transmise aux propriétaires concernés
3/ Les propriétaires vous contactent directement.

Vous réglez une seule fois 34 euros (29 euros pour les étudiants) pour toute la durée de votre recherche. Sans abonnement - Sans prélèvement - Sans commission.

Depuis sa création en 2005, LocService a accompagné plus de 2,8 millions de particuliers. Pourquoi pas vous ?",Appartement de 58m2 à louer sur Marseille 09,Appartement à louer,"['3 pièces', '2 chambres', '58 m²']",850.0,seloger,25BYIF5XL3UP,3.0,2.0,58.0,,,,5.404094236964584,43.26684662328579,15.0
2025-11-21 14:34:00+00:00,2025-12-05 14:06:18.868000+00:00,Marseille 14ème Arrondissement,13014,FRA,MultiPolygon,"[[[[5.39252, 43.32279], [5.39314, 43.32372], [5.39574, 43.32306], [5.3957, 43.32285], [5.39655, 43.32269], [5.39652, 43.32243], [5.39849, 43.32214], [5.3971, 43.32079], [5.39609, 43.32083], [5.39578, 43.3203], [5.39605, 43.31955], [5.39554, 43.31874], [5.3943, 43.31837], [5.39356, 43.31848], [5.39364, 43.31646], [5.39208, 43.31597], [5.3899, 43.31604], [5.38916, 43.31528], [5.38835, 43.31546], [5.39031, 43.3182], [5.39006, 43.32092], [5.38937, 43.32185], [5.39224, 43.32227], [5.39252, 43.32279]]]]","Proche Plombière, axes autoroutiers et bus. Situé dans immeuble type marseillais, appartement en rez-de-chaussée avec coin cuisine, coin mezzanine pour rangement et pièce principale. Chauffage et eau chaude en individuel électrique.

Assurance Multirisques Privilège *: 12.03 euros / mois
*Services facultatifs, voir conditions en agences
Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques :  georisques. gouv. fr",APPARTEMENT,Appartement à louer,"['1 pièce', '14,8 m²', 'RDC']",340.0,seloger,252UBBKF4498,1.0,,14.8,,,,5.392972906310046,43.319864159507176,23.0
2025-07-09 08:54:00+00:00,2025-12-13 07:26:19.334000+00:00,Marseille 9ème,13009,FRA,Point,"[5.4106913, 43.2442202]","T3/4 avec 3 balcons, appartement  traversant avec vue mer et PNR des calanques imprenables comprenant :
•	1 entrée (avec meuble à chaussures et miroir) avec porte blindée.
•	1 cuisine toute équipée (meubles haut et bas, évier, lave-vaisselle, plan de cuisson induction, réfrigérateur avec congélateur, plan de travail, bouilloire, cafetière, vaisselle) avec loggia attenante (réfrigérateur d'appoint simple, four électrique et micro-onde),
•	3 chambres (2 chambres indépendantes chacune dont une avec balcon, le salon a été aménagé en 3ème chambre avec balcon indépendant)
•	1 salle à manger (buffet rempli de vaisselle, table, 8 chaises, TV)
•	1 couloir,
•	1 WC avec lave-main,
•	1 salle de bain avec douche et lavabo sur meuble, une étagère et un lave-linge
•	1 dressing équipé d'étagères
•	2 fauteuils de jardin et une table basse pour l'extérieur.
Résidence calme dans un grand parc arboré. Parking aisé dans la résidence. Ligne de BUS 1/21, Arrêt TOMASI à 5/7 min à pied. Résidence sécurisée, fermeture portail la nuit et accès au bâtiments par digicode et interphone. Gardiennage/conciergerie en journée. Surveillance de nuit.
Proche centre commercial « Géant » et tous commerces.
Les charges comprennent : électricité, eau froide et eau chaude, chauffage (collectif au sol), redevance pour les ordures ménagères, accès à internet et entretien des parties communes. Aucun frais supplémentaire à prévoir, tout est inclus.
Maximum 3 colocataires ou 1 couple avec enfant(s). Appartement non fumeur.
Cautionnement obligatoire (personne physique ou morale VISALE ..)

Updated on 13/12/2025
  Mise à jour le 13/12/2025",Appartement de 68m2,Appartement à louer,"['4 pièces', '3 chambres', '68 m²', 'Étage 7/1']",1500.0,seloger,257I1SZP4BYI,4.0,3.0,68.0,71.0,,,5.4106913,43.2442202,22.0
2025-12-09 21:33:00+00:00,2025-12-13 21:35:16.509000+00:00,Marseille 5ème,13005,FRA,MultiPolygon,"[[[[5.3962, 43.2857], [5.39072, 43.28488], [5.38905, 43.29318], [5.38556, 43.29429], [5.38875, 43.30021], [5.38905, 43.2989], [5.39543, 43.29942], [5.40082, 43.29751], [5.40031, 43.2958], [5.40621, 43.29623], [5.4156, 43.29347], [5.41492, 43.2917], [5.40663, 43.29113], [5.40637, 43.28764], [5.3962, 43.2857]]]]","A+ Immobilier-Patrimoine vous propose à la location un type 2 de 28,65m2 situé au 6ème étage d'un immeuble à proximité immédiate des facultés, des transports et des commerces. Le logement se compose d'un séjour avec balcon, donnant sur une cuisine semi-équipée ouverte, d'une chambre avec rangements et d'une très belle salle d'eau. Loyer 700€ dont 50€ de provision pour charges incluant chauffage collectif, eau, entretien .. Honoraires 372,45€ dont 85,95€ pour la réalisation de l'état des lieux. Cabinet Laurent ALPHONSE ou",Location Appartement 13005 / Timone/ Type 2 meublé avec balcon,Appartement à louer,"['2 pièces', '1 chambre', '28 m²', '6ème étage']",700.0,seloger,25DMT9GZ6EGX,2.0,1.0,28.0,6.0,,,5.398261171653327,43.29252540498686,25.0
2025-12-08 21:19:00+00:00,2025-12-13 21:05:14.271000+00:00,Marseille 6ème,13006,FRA,MultiPolygon,"[[[[5.3784, 43.28095], [5.37648, 43.27919], [5.37311, 43.27943], [5.37033, 43.28386], [5.3701, 43.28776], [5.37214, 43.29097], [5.38232, 43.29348], [5.38149, 43.29609], [5.38905, 43.29318], [5.38915, 43.28813], [5.39274, 43.28312], [5.38692, 43.28327], [5.38826, 43.28237], [5.3784, 43.28095]]]]","Situé au Rue Ferdinand Rey, découvrez ce bel appartement T3 entièrement meublé de 54m², dans un immeuble ancien bien entretenu.

Il se compose d’un séjour spacieux et lumineux avec cuisine ouverte, de deux chambres situées côté cour et équipées de la climatisation, ainsi que d’une salle de bain moderne.
L’appartement est aménagé avec goût, et dispose d’un mobilier de qualité. Les fenêtres sont toutes en double vitrage, garantissant confort et isolation.

A proximité immédiate des commerces, des transports en commun (métro Notre Dame du Mont à quelques minutes) et de toutes les commodités du centre-ville.

Colocation acceptée.

DPE 249 kwh (D), GES 8 (B).
Dépôt de garantie : 1700 €
Loyer : 1350€ charges comprises (dont 30 € de provisions sur charges avec régularisation annuelle)
Honoraires : 702 € TTC",T3 Notre-Dame-du-Mont (13006),Appartement à louer,"['3 pièces', '2 chambres', '54 m²', 'RDC']",1350.0,seloger,25RX4G4KGNHF,3.0,2.0,54.0,,,,5.380445264170534,43.28697163061246,25.0
2025-12-10 13:32:00+00:00,2025-12-10 15:36:16.901000+00:00,Marseille 2ème,13002,FRA,MultiPolygon,"[[[[5.35883, 43.29774], [5.36244, 43.29884], [5.36132, 43.30147], [5.3637, 43.30254], [5.36155, 43.30307], [5.36432, 43.30432], [5.36216, 43.30522], [5.36465, 43.31207], [5.36149, 43.31127], [5.36052, 43.31244], [5.36463, 43.31446], [5.36402, 43.31523], [5.36108, 43.31397], [5.36097, 43.31627], [5.35916, 43.31546], [5.35823, 43.31655], [5.36111, 43.31841], [5.35747, 43.3182], [5.3567, 43.31913], [5.3591, 43.3202], [5.35865, 43.32154], [5.36212, 43.32206], [5.3602, 43.32437], [5.35846, 43.32359], [5.35887, 43.32221], [5.35515, 43.32097], [5.35453, 43.32177], [5.35725, 43.32297], [5.35554, 43.32451], [5.35219, 43.32351], [5.35362, 43.32503], [5.34984, 43.32956], [5.34804, 43.32876], [5.34727, 43.3297], [5.35045, 43.33109], [5.34519, 43.33308], [5.3524, 43.33293], [5.35114, 43.33479], [5.34272, 43.33519], [5.3418, 43.3365], [5.35334, 43.33646], [5.35571, 43.33191], [5.35909, 43.33046], [5.35928, 43.32856], [5.37057, 43.31453], [5.368, 43.31376], [5.37502, 43.30141], [5.37433, 43.29966], [5.37161, 43.29939], [5.37442, 43.29528], [5.37268, 43.29611], [5.36274, 43.29459], [5.35883, 43.29774]]], [[[5.35699, 43.31456], [5.36158, 43.309], [5.35833, 43.29923], [5.35292, 43.29706], [5.35787, 43.29958], [5.36103, 43.30897], [5.33943, 43.33464], [5.33481, 43.33748], [5.34014, 43.33561], [5.35017, 43.32298], [5.35137, 43.32329], [5.35078, 43.3224], [5.35796, 43.31501], [5.35699, 43.31456]]], [[[5.33249, 43.33891], [5.33481, 43.33748], [5.33387, 43.33781], [5.33249, 43.33891]]], [[[5.33249, 43.33891], [5.31844, 43.34755], [5.32698, 43.34329], [5.33249, 43.33891]]]]","Une visite, une question ? Contactez Margaux au O6.89.5O.97.72.

A louer : beau T2 de 56.54m² au 4ème etg avec asc, qui se compose d'un salon avec cuisine ouverte, d'une chambre avec placard, d'une salle de bain et d'un wc séparé.

Les charges comprennent l'eau froide, l'entretien des parties communes et le chauffage climatisation réversible. 

Loyer Cc : 921 € (Loyer Hc 710 € + Prov charges 180 € + Prov tom 31 €)
Dg : 1420 €
Honoraires : 735.02 €

DPE : B  GES : E  Estimations des coûts entre 410 € et 620 €

Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques",Appartement T2 Meublé / Quartier Vieux-Port,Appartement à louer,"['2 pièces', '1 chambre', '56 m²', '4ème étage']",921.0,seloger,253LH49Q3DUJ,2.0,1.0,56.0,4.0,,,5.360627582696919,43.315297184676346,16.0
2025-10-22 11:55:00+00:00,2025-12-11 13:15:13.187000+00:00,Marseille,13014,FRA,Point,"[5.402380194068464, 43.333909196986525]","QUIETIS GESTION // RESIDENCE JARDIN EMY – 13014 MARSEILLE // DISPOSITIF PINEL

La résidence Jardin Emy, située dans le 14 € arrondissement de Marseille, offre un cadre de vie calme, verdoyant et bien desservi. Proche des commerces, écoles, transports et grands axes routiers, elle bénéficie d'un environnement pratique et familial. Son vaste espace paysager, ses jardins partagés et sa conception écoresponsable en font un lieu de vie agréable.

Vous pouvez contacter notre commerciale Madame ESPADINHA au 06x58x47x63x14 ou par mail  pour visiter ce bel appartement T4 de 79m² situé au 3ème étage avec une loggia de 9.2m². Une pièce de vie donnant une cuisine équipée d'un plan de travail, évier, plaque de cuisson, hotte, meubles hauts et bas, micro-ondes et un réfrigérateur. Trois chambres, une salle de bain et un WC indépendant.
Deux parkings.

Compris dans le loyer charges comprises : Eau chaude + Eau froide + chauffage

Honoraires de 1 027 euros TTC à la charge du locataire. Loyer de base 1170.00 euros/mois. Provision sur charges 140 euros/mois, régularisation annuelle. Dépôt de garantie 1 170 euros. Classe énergie B, Classe climat B Montant estimé des dépenses annuelles d'énergie pour un usage standard : entre 370.00 euros et 500.00 euros sur les années 2021, 2022 et 2023 (abonnements compris). Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : georisques.gouv.fr. 

Carte pro. CPI 1310 2016 000 009 075 
 AC ADC 1310 2023 000 001 142",T4 AVEC LOGGIA + PARKINGS,Appartement à louer,"['4 pièces', '3 chambres', '79 m²', '3ème étage']",1310.0,seloger,25FBUR999FUE,4.0,3.0,79.0,3.0,,,5.402380194068464,43.333909196986525,17.0
2025-11-19 07:45:00+00:00,2025-11-19 07:50:16.172000+00:00,Marseille 16ème Arrondissement,13016,FRA,MultiPolygon,"[[[[5.31683, 43.36283], [5.31583, 43.36041], [5.31519, 43.36055], [5.31504, 43.36022], [5.31259, 43.36094], [5.31033, 43.36204], [5.30643, 43.36164], [5.30667, 43.36412], [5.30612, 43.36485], [5.31214, 43.36377], [5.31645, 43.36389], [5.31673, 43.36369], [5.31631, 43.36304], [5.31683, 43.36283]]]]","Appartement de 35 m2 à louer sur Marseille

 Dans un espace calme, lumineux, avec vue mer T1 refait à neuf avec entrée indépendante.
Proche transports en commun, écoles, collège, commerces. Composition : cuisine équipée (réfrigérateur-congélateur, cuisinière vitrocéramique avec four, lave vaisselle). Nombreux rangements. Salon, une chambre avec penderie, salle d'eau avec WC, fenêtres double vitrage. Loyer mensuel 650 € +30 € de provisions sur charges.
Dépôt de garantie : 1 mois
Conditions de la location : loyer soumis à ""assurance loyers impayés"". sérieuses garanties demandées . Revenu minimum exigé 2040 € net par mois avec CDI de plus de 3 mois et hors période d'essai.

 Chercher un logement, c'est l'enfer, alors on a créé 123 Loger pour vous simplifier la vie.

 Combien ça coûte ?

 Vous réglez le pass de 29 euros (24 euros pour les étudiants). Le pass est mensuel, votre profil reste actif tant que vous restez

 abonné-e. Sans engagement, vous pouvez vous désabonner très facilement.

 Nous offrons une garantie satisfait-e ou remboursé-e pendant 3 mois.

 Comment ça marche ?

 Sur 123 Loger, ce sont les propriétaires qui contactent les locataires et ça change tout.

 1- Vous définissez vos critères : villes, surface, budget, etc

 2- Vous décrivez votre profil locataire : CDI, étudiant, indépendant, revenus, garant, etc… Une fois pour toute !

 3- Les propriétaires consultent votre profil et vous contactent directement.

 À bientôt sur 123 Loger.","Appartement, 35m², 680€ - Marseille",Appartement à louer - logement étudiant,"['2 pièces', '1 chambre', '35 m²', '1er étage']",680.0,seloger,25234Y6MBJUK,2.0,1.0,35.0,1.0,,,5.311747035030063,43.36264643226282,19.0
2025-12-08 15:52:00+00:00,2025-12-08 15:56:17.701000+00:00,Marseille 1er,13001,FRA,MultiPolygon,"[[[[5.38107, 43.29761], [5.38127, 43.29767], [5.38204, 43.29793], [5.38322, 43.29833], [5.38402, 43.29861], [5.3846, 43.2988], [5.38485, 43.29889], [5.38525, 43.29906], [5.38529, 43.29879], [5.38532, 43.2985], [5.38539, 43.2974], [5.38544, 43.29679], [5.38555, 43.29577], [5.38577, 43.29534], [5.3859, 43.29509], [5.38558, 43.29442], [5.38556, 43.29429], [5.38528, 43.29438], [5.38431, 43.29482], [5.38391, 43.29505], [5.38366, 43.29517], [5.38348, 43.29526], [5.38292, 43.29554], [5.3829, 43.29554], [5.3827, 43.29562], [5.38251, 43.29567], [5.38221, 43.29578], [5.38149, 43.29609], [5.38146, 43.29618], [5.3813, 43.29661], [5.38118, 43.29692], [5.38116, 43.29701], [5.38113, 43.29715], [5.38107, 43.29761]]]]","Marseille 01 -THIERS -

Rue CURIOL
A Louer T1 meublé en parfait état d'environ 23m2 au 2ème étage d'un immeuble bien entretenu.
Composé d'un coin cuisine entièrement équipée ouvert sur la pièce de vie avec dressing, 
une salle d'eau avec WC.
Double vitrage.
Proche commerces et transports.

A voir rapidement !

**Consultez nos annonces sur notre site **",Meublé,Appartement à louer,"['1 pièce', '22,8 m²', 'Étage 2/4', 'dès le 08/01/2026']",650.0,seloger,25P6X7XUP66C,1.0,,22.8,24.0,dès le 08/01/2026,,5.3837555813871685,43.29673652720105,29.0
2024-01-18 19:20:00+00:00,2025-07-16 08:35:10.005000+00:00,Marseille 8ème,13008,FRA,Point,"[5.368718, 43.242461]","T1 à la location semi meublé avec cuisine équipée four plaque frigo et machine à laver
Garant obligatoire
A proximité des transports",À propos de ce bien,Appartement à louer - logement étudiant,"['1 pièce', '25 m²']",500.0,seloger,24PPIVFV9ZVE,1.0,,25.0,,,,5.368718,43.242461,20.0
,2025-11-29 10:59:09.789173300+00:00,Marseille,13001,FR,MultiPolygon,"[[[[5.38875, 43.30021], [5.38836, 43.30065], [5.38943, 43.30114], [5.38979, 43.30131], [5.39087, 43.30181], [5.39253, 43.30257], [5.39355, 43.30304], [5.39404, 43.30253], [5.39437, 43.30213], [5.39445, 43.30204], [5.39356, 43.30175], [5.39277, 43.30149], [5.39267, 43.30146], [5.39258, 43.30143], [5.39132, 43.30101], [5.3907, 43.30082], [5.38908, 43.30031], [5.38875, 43.30021]]]]","Magnifique T4 de 64 m2 meublé - Quartier Longchamp/Réformés 13001 - disponible 1er Déc. 

Appartement traversant et lumineux situé au premier étage d'une copropriété calme de 2 étages. Quartier Longchamp/Réformés, proche de commerces, écoles, transports (métro Réformés) et à 10 min de la Gare St-Charles.

Cuisine entièrement équipée (frigo, lave-vaisselle, four, lave-linge), vaste salon lumineux de 18m2, 2 belles chambres et d'une 3e pièce de 7m2 pouvant être utilisée comme espace bureau ou chambre d'enfant, ainsi que d'une salle de bain moderne.

L'appartement a été entièrement rénové avec fenêtres en double vitrage, climatisation et chauffages électriques. Porte d'entrée de l'appartement sécurisée (serrure 3 points). Concernant la copropriété, façade ravalée et communs rénovés.

- Loyer : 1240€ + 60€ de provision sur charges
- Disponible au 1er décembre
- DPE : D",Magnifique T4 de 64 m2 meublé,Appartement à louer,"['4 pièces', '3 chambres', '64 m²', 'Étage 1/3']",1300.0,seloger,25EYQPUXZPCL,4.0,3.0,64.0,13.0,,,5.39163460069736,43.30161821943776,20.0
2025-12-12 12:13:00+00:00,2025-12-12 12:16:10.202000+00:00,Marseille 9ème,13009,FRA,MultiPolygon,"[[[[5.39456, 43.25337], [5.39935, 43.25465], [5.39695, 43.25809], [5.39911, 43.25872], [5.40327, 43.25133], [5.40183, 43.25081], [5.40222, 43.25047], [5.40008, 43.24953], [5.40089, 43.24849], [5.40016, 43.24769], [5.39696, 43.24903], [5.39482, 43.25134], [5.39456, 43.25337]]]]","Cet appartement de type 3 situé rue Jules Isaac dans le 9ème arrondissement de Marseille vous offre dans une résidence propre et sécurisée :

Un grand séjour avec cuisine et balcon , ainsi que 2chambre et une salle d.eau avec Wc séparé

POUR TOUTE DEMANDE DE VISITE CONTACTER MATHILDE AU 06x13X30x90X54
Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques :  georisques. gouv. fr",Appartement T3 13009,Appartement à louer,"['3 pièces', '2 chambres', '64 m²', '3ème étage']",849.0,seloger,252UEJKWYBAI,3.0,2.0,64.0,3.0,,,5.398889152588401,43.25257322965682,13.0
2025-11-17 13:21:00+00:00,2025-11-17 13:26:21.538000+00:00,Marseille 9ème,13009,FRA,MultiPolygon,"[[[[5.40327, 43.25133], [5.40653, 43.24775], [5.40817, 43.24657], [5.40749, 43.24598], [5.40774, 43.24594], [5.40684, 43.24373], [5.40599, 43.24383], [5.40551, 43.24478], [5.40355, 43.24602], [5.40217, 43.24664], [5.40203, 43.24617], [5.40073, 43.24672], [5.40108, 43.24711], [5.40016, 43.24754], [5.40089, 43.24849], [5.40008, 43.24953], [5.40222, 43.25047], [5.40183, 43.25081], [5.40327, 43.25133]]]]","Appartement de 30 m2 à louer sur Marseille

 Appartement à Louer :
C'est un 2 pièces de 30m2 meublé.

 Il est équipée de :
 - Plaques de cuisson
 - Four
 - Frigo
 - Mobilier bail meublé

et propose :
 - Cuisine équipée

 Chercher un logement, c'est l'enfer, alors on a créé 123 Loger pour vous simplifier la vie.

 Combien ça coûte ?

 Vous réglez le pass de 29 euros (24 euros pour les étudiants). Le pass est mensuel, votre profil reste actif tant que vous restez

 abonné-e. Sans engagement, vous pouvez vous désabonner très facilement.

 Nous offrons une garantie satisfait-e ou remboursé-e pendant 3 mois.

 Comment ça marche ?

 Sur 123 Loger, ce sont les propriétaires qui contactent les locataires et ça change tout.

 1- Vous définissez vos critères : villes, surface, budget, etc

 2- Vous décrivez votre profil locataire : CDI, étudiant, indépendant, revenus, garant, etc… Une fois pour toute !

 3- Les propriétaires consultent votre profil et vous contactent directement.

 À bientôt sur 123 Loger.","Appartement, 30m², 780€ - Marseille",Appartement à louer - logement étudiant,"['2 pièces', '30 m²', '1er étage']",780.0,seloger,25MLWGUQ1EKR,2.0,,30.0,1.0,,,5.404032733721503,43.24762855797135,26.0
2025-11-27 13:07:00+00:00,2025-11-28 13:16:16.467000+00:00,Marseille 9ème,13009,FRA,Point,"[5.41173990788868, 43.24827820866658]","13009, Résidence VALMANTE, au neuvième étage avec ascenseur, appartement meublé de 3 chambres , salon,  salle à manger, donnant sur un balcon filant,  cuisine avec son arrière cuisine, une salle de douche, des WC séparés.
Une cave.
Parking : emplacement libre dans la résidence
Climatisation, chauffage individuels électriques
Disponible tout de suite

TRES BELLES VUES DE MARSEILLE, LA MER ET LES COLLINES.
TRSES LUMINEUX, CALME

Honoraires bail loi 89 :
10 euros / m²
Honoraires bail code civil :
6% du loyer annuel hors charges + TVA",APPARTEMENT MEUBLE - 3 CHAMBRES - BALCON - VUES DEGAGEES - MER,Appartement à louer,"['5 pièces', '3 chambres', '82 m²', 'Étage 9/9']",1550.0,seloger,25YZ4CXN5LK2,5.0,3.0,82.0,99.0,,,5.41173990788868,43.24827820866658,19.0
2025-10-20 15:39:00+00:00,2025-11-03 13:31:19.554000+00:00,Marseille 5ème,13005,FRA,MultiPolygon,"[[[[5.40095, 43.29228], [5.40153, 43.29354], [5.40461, 43.2932], [5.4065, 43.29351], [5.40636, 43.2916], [5.40699, 43.29169], [5.40718, 43.29143], [5.40663, 43.29113], [5.40679, 43.29002], [5.40455, 43.2908], [5.40337, 43.29164], [5.40095, 43.29228]]]]","1894 - L'immobilier vous propose un studio meublé d'environ 30m2 à proximité immédiate de l'hôpital de la Timone.
Il se compose d'une entrée avec dégagement avec un espace de rangement, un salon faisant également office de chambre, une cuisine aménagée et une salle d'eau avec toilette et machine à la lavée.
Les loyers hors est de 670 euros.
Provisions pour charges de 60 euros
Loyer charges comprises 720 euros
Les honoraires de location à la charge du locataire sont de 300 euros TTC et l'état des lieux 90 euros TTC
ERP : Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques :  georisques. gouv. fr

Contact José Fernandez 
Agent commercial en immobilier enregistré au RSAC du greffe de Marseille sous le n°835 076 845 titulaire de la carte de démarchage immobilier pour le compte de la société 1894-L'immobilier.
La présente annonce a été rédigée sous la responsabilité éditoriale de l'agent commercial en contact.
Selon l'article L.561.5 du Code Monétaire et Financier, pour l'organisation de la visite, la présentation d'une pièce d'identité vous sera demandée.",Studio de 30m2 quartier Timone,Studio à louer,"['1 pièce', '1 chambre', '30 m²']",730.0,seloger,25XAMMTNXSZC,1.0,1.0,30.0,,,,5.40437751728048,43.29214081029744,24.0
