creation_date,update_date,city,zip_code,country,geometry_type,geometry_coords,description,headline,title,keyfacts,price_value,brand,id,numberOfRooms,livingSpace,numberOfFloors,availability,numberOfBedrooms,plotSpace,lon,lat,price_m2
2025-10-09 02:18:00+00:00,2025-11-28 02:51:14.110000+00:00,Nice,06300,FRA,MultiPolygon,"[[[[7.304, 43.69627], [7.30901, 43.69246], [7.30426, 43.68501], [7.29381, 43.68651], [7.29364, 43.69073], [7.28535, 43.69363], [7.28418, 43.69819], [7.28333, 43.69443], [7.28835, 43.69043], [7.27784, 43.69422], [7.26605, 43.69445], [7.24366, 43.68927], [7.23069, 43.67871], [7.23077, 43.66597], [7.22325, 43.65719], [7.2237, 43.66084], [7.21287, 43.64785], [7.20101, 43.64553], [7.19945, 43.64733], [7.20361, 43.65122], [7.20084, 43.65357], [7.20132, 43.66073], [7.18744, 43.69296], [7.18215, 43.73769], [7.18543, 43.7468], [7.19784, 43.75979], [7.21496, 43.75592], [7.21583, 43.75198], [7.21996, 43.75082], [7.22115, 43.74156], [7.23273, 43.74582], [7.23884, 43.75105], [7.24844, 43.75147], [7.24918, 43.74668], [7.2524, 43.74626], [7.24991, 43.74502], [7.2522, 43.74442], [7.25138, 43.73985], [7.26178, 43.74564], [7.26354, 43.74352], [7.27351, 43.74513], [7.27965, 43.74295], [7.28126, 43.73589], [7.28585, 43.73395], [7.29826, 43.73924], [7.29487, 43.74856], [7.29667, 43.75842], [7.29947, 43.75474], [7.30773, 43.75373], [7.31209, 43.74552], [7.30813, 43.73773], [7.29234, 43.73341], [7.30319, 43.72128], [7.30699, 43.72658], [7.31546, 43.72245], [7.32348, 43.72335], [7.31468, 43.7206], [7.31364, 43.71517], [7.30082, 43.70622], [7.30023, 43.70177], [7.304, 43.69627]]]]","Au c½ur du vieux Nice, au calme, nous vous proposons ce beau T3 meublé. L'appartement est composé d'une entrée, de deux chambres, d'une salle d'eau, d'une cuisine meublée et équipée, d'un dressing.. Dans un immeuble avec un local pour vélo, à proximité de tous les commerces, tramway.. Libre immédiatement. Merci d'envoyer vos documents avant toute demande de visite svp à  Honoraires locataires : 720.46 euros Dont : - Visite, constitution dossier, rédaction de bail : 554.2 euros - Etablissement état des lieux : 166.26 euros - Dépôt de garantie : 2040.0 euros Location Meublée, Loyer 1122.0 euros /mois C.C, dont charges mensuelles : 102.0 euros, régularisation annuelle Montant estimé des dépenses annuelles d'énergie pour un usage standard entre 958.0  € et 1296.0  €, indexées à l'année 2021 (abonnements compris).",3 pièces,Appartement à louer,"['3 pièces', '2 chambres', '55,4 m²', 'RDC']",1122.0,seloger,25BLFHIV8NN3,3.0,55.4,,,2.0,,7.23833690842232,43.71240395819776,20.0
,2025-10-18 08:02:34.023371200+00:00,Nice,06200,FR,Point,"[7.208418000000001, 43.70169399999992]","Découvrez cette magnifique maison située dans le quartier paisible de Fabron à Nice. Avec une superficie généreuse de 264 m², cette propriété spacieuse dispose de 6 pièces, parfaites pour accueillir une famille. Vous bénéficierez d'une salle de bain, de deux salles de douche, de deux toilettes séparées, d'une cuisine entièrement équipée, d'un grand salon salle à manger équipé d'une belle cheminée ainsi que de trois terrasses idéales pour profiter des journées ensoleillées.. Il y a également une salle de sport ainsi qu'un Hammam pour se délasser. Le jardin planté d'oliviers, la piscine et le terrain de boules ajoutent une touche de confort et de loisirs à votre quotidien.

À proximité, vous trouverez plusieurs stations de bus, dont celle de Terron à seulement 90 m, facilitant vos déplacements. Des supermarchés, des restaurants et des écoles, notamment l'École Raymond Moretti à 400 m, sont également également accessibles en voiture.

Cette maison représente une opportunité idéale pour une famille à la recherche d'un cadre de vie agréable et pratique. Ne manquez pas de découvrir ce bien d’exception ! Contactez-nous dès aujourd'hui pour organiser une visite.",Villa de charme - Colline de Fabron/Terron - 6 pièces- Calme - Piscine - vue mer r,Maison à louer,"['6 pièces', '5 chambres', '264 m²', '1\u202f800 m² de terrain']",8500.0,seloger,25ZZBIXFT3GM,6.0,264.0,,,5.0,1 800 m² de terrain,7.208418000000001,43.70169399999992,32.0
2025-11-12 09:29:00+00:00,2025-12-05 17:36:16.024000+00:00,Nice,06000,FRA,Point,"[7.26599, 43.69655]","Au cœur du Carré d'Or, à deux pas de la Promenade des Anglais et de la zone piétonne, découvrez ce magnifique appartement de type F1 de 32 m², entièrement rénové avec goût et loué meublé et équipé.
Situé avenue de Suède, au sein d'un bel immeuble bourgeois rénové, cet appartement se compose d'un vaste séjour lumineux avec parquet en chevron, d'une cuisine ouverte contemporaine entièrement aménagée (four, plaque, lave-vaisselle, réfrigérateur, vaisselle, etc.), d'un coin nuit en alcôve intelligemment agencé, et d'une salle d'eau moderne avec douche à l'italienne et WC suspendus.
L'ensemble du logement est climatisé, décoré avec soin et prêt à accueillir son futur locataire dans un cadre chaleureux et raffiné.
Idéalement placé, il offre un accès immédiat aux commerces, restaurants, tramway et à la mer.

 Adresse : Avenue de Suède – Carré d'Or, Nice
 Surface : 32 m²
 Meublé et équipé
 Entièrement climatisé
 Loyer : 1 200 euros + 50 euros de charges mensuelles
 Disponible immédiatement

ATTENTION ! pour toute demande d'informations, merci d'écrire à , en précisant vos coordonnées et quelques informations (statut professionnel, salaire, garant éventuel etc.). Les visites auront lieu dans les prochains jours.",Location meublée – Superbe F1 avec alcôve – Carré d'Or / Avenue,Appartement à louer,"['1 pièce', '32 m²', 'Étage 2/5']",1250.0,seloger,25I7Z5ZVFTSY,1.0,32.0,25.0,,,,7.26599,43.69655,39.0
2025-12-07 07:05:00+00:00,2025-12-13 07:26:18.276000+00:00,Nice,06000,FRA,Point,"[7.2550662, 43.7013895]","4 chambre(s) libre(s) dans une colocation de 4 chambres dans un appartment de 100m2

Appartement. Il y a 4 chambres, 1 salon, 1 cuisine, 2 salles de bains. 300m de la gare de Nice-centre.

Updated on 13/12/2025
  Mise à jour le 13/12/2025",Chambre dans une colocation de 25m2,Studio à louer,"['1 pièce', '4 chambres', '25 m²', '5ème étage']",780.0,seloger,2565PEW6AR6S,1.0,25.0,5.0,,4.0,,7.2550662,43.7013895,31.0
2025-12-09 17:44:00+00:00,2025-12-13 21:35:15.425000+00:00,Nice,06000,FRA,MultiPolygon,"[[[[7.304, 43.69627], [7.30901, 43.69246], [7.30426, 43.68501], [7.29381, 43.68651], [7.29364, 43.69073], [7.28535, 43.69363], [7.28418, 43.69819], [7.28333, 43.69443], [7.28835, 43.69043], [7.27784, 43.69422], [7.26605, 43.69445], [7.24366, 43.68927], [7.23069, 43.67871], [7.23077, 43.66597], [7.22325, 43.65719], [7.2237, 43.66084], [7.21287, 43.64785], [7.20101, 43.64553], [7.19945, 43.64733], [7.20361, 43.65122], [7.20084, 43.65357], [7.20132, 43.66073], [7.18744, 43.69296], [7.18215, 43.73769], [7.18543, 43.7468], [7.19784, 43.75979], [7.21496, 43.75592], [7.21583, 43.75198], [7.21996, 43.75082], [7.22115, 43.74156], [7.23273, 43.74582], [7.23884, 43.75105], [7.24844, 43.75147], [7.24918, 43.74668], [7.2524, 43.74626], [7.24991, 43.74502], [7.2522, 43.74442], [7.25138, 43.73985], [7.26178, 43.74564], [7.26354, 43.74352], [7.27351, 43.74513], [7.27965, 43.74295], [7.28126, 43.73589], [7.28585, 43.73395], [7.29826, 43.73924], [7.29487, 43.74856], [7.29667, 43.75842], [7.29947, 43.75474], [7.30773, 43.75373], [7.31209, 43.74552], [7.30813, 43.73773], [7.29234, 43.73341], [7.30319, 43.72128], [7.30699, 43.72658], [7.31546, 43.72245], [7.32348, 43.72335], [7.31468, 43.7206], [7.31364, 43.71517], [7.30082, 43.70622], [7.30023, 43.70177], [7.304, 43.69627]]]]","Avenue Paul Arène, à proximité de toutes commodités (bus, commerces)
 Beau et grand 2 pièces de 50.29 m² au 3ème étage avec ascenseur, entièrement refait à neuf avec prestations de standing, calme, vue dégagée, ensoleillé.
 Cet appartement comprend un hall d'entrée, un séjour avec terrasse, une chambre avec terrasse, une salle d'eau aménagée, une cuisine semi-équipée donnant sur la terrasse, un WC séparé.
 Une cave ainsi qu'un garage situé dans la résidence complètent ce bien.
Beaux volumes, placards aménagés, faux-plafonds avec spots, fenêtres double vitrage, parquet dans la chambre.

DPE : C

LOYER 1125,00 EUR + 155,00 EUR de provision sur charges (tout collectifs)

Disponbilité immédiate

Caractéristiques:
Refait à neuf
Terrasse
Ascenseur
Calme",2 pièces 50.29 m² NICE PARC IMPÉRIAL /// 2 pièces refait à neuf,Appartement à louer,"['2 pièces', '1 chambre', '50 m²', '3ème étage']",1290.0,seloger,258NGN7RSITQ,2.0,50.0,3.0,,1.0,,7.23833690842232,43.71240395819776,26.0
2025-10-29 11:55:00+00:00,2025-11-28 09:51:24.716000+00:00,Nice,06000,FRA,MultiPolygon,"[[[[7.268, 43.70061], [7.26795, 43.70059], [7.26765, 43.70049], [7.26745, 43.70042], [7.26728, 43.70034], [7.26715, 43.7003], [7.2669, 43.7002], [7.2666, 43.7001], [7.26656, 43.70009], [7.26611, 43.69995], [7.26592, 43.69989], [7.26502, 43.69958], [7.26483, 43.69976], [7.26468, 43.6999], [7.26466, 43.69992], [7.26448, 43.7001], [7.26431, 43.7005], [7.26428, 43.70061], [7.26399, 43.70105], [7.26367, 43.70153], [7.26375, 43.70154], [7.26393, 43.70158], [7.26394, 43.70173], [7.26399, 43.70263], [7.26395, 43.70307], [7.26386, 43.70389], [7.2638, 43.70432], [7.26379, 43.70445], [7.26373, 43.70489], [7.26442, 43.70522], [7.26447, 43.70525], [7.26455, 43.70528], [7.26459, 43.7053], [7.26464, 43.70533], [7.26469, 43.70537], [7.26472, 43.70544], [7.26473, 43.70546], [7.26476, 43.70552], [7.26481, 43.70563], [7.26483, 43.70559], [7.26493, 43.70544], [7.26504, 43.70526], [7.26505, 43.70524], [7.26537, 43.70476], [7.26539, 43.70473], [7.26567, 43.70429], [7.26609, 43.70363], [7.26622, 43.70341], [7.26637, 43.70318], [7.26657, 43.70286], [7.26676, 43.70258], [7.26703, 43.70213], [7.26744, 43.7015], [7.26764, 43.70118], [7.268, 43.70061]]]]","A LOUER : CENTRE VILLE DE NICE - APPARTEMENT TYPE T3 + ALCOVE

A deux pas de l'Avenue Jean Médecin, cet appartement Type T3 de 63,38 m3.+ Alcove se situe à proximité de toutes les commodités.

L'appartement bénéficie de double vitrage et d'une salle de bain rénovée.

Dossier soumis à Garantie des Loyers Impayés.
Merci de vous rapprocher de l'Agence afin de recueillir le dossier nécessaire à l'analyse de votre candidature.",Appartement 3 pièces,Appartement à louer,"['3 pièces', '2 chambres', '63,8 m²', 'Étage 3/5']",1068.0,seloger,25DJFADZINPG,3.0,63.8,35.0,,2.0,,7.26541317875683,43.70220464752728,17.0
2025-08-23 02:03:00+00:00,2025-10-28 13:31:18.785000+00:00,Nice,06300,FRA,MultiPolygon,"[[[[7.304, 43.69627], [7.30901, 43.69246], [7.30426, 43.68501], [7.29381, 43.68651], [7.29364, 43.69073], [7.28535, 43.69363], [7.28418, 43.69819], [7.28333, 43.69443], [7.28835, 43.69043], [7.27784, 43.69422], [7.26605, 43.69445], [7.24366, 43.68927], [7.23069, 43.67871], [7.23077, 43.66597], [7.22325, 43.65719], [7.2237, 43.66084], [7.21287, 43.64785], [7.20101, 43.64553], [7.19945, 43.64733], [7.20361, 43.65122], [7.20084, 43.65357], [7.20132, 43.66073], [7.18744, 43.69296], [7.18215, 43.73769], [7.18543, 43.7468], [7.19784, 43.75979], [7.21496, 43.75592], [7.21583, 43.75198], [7.21996, 43.75082], [7.22115, 43.74156], [7.23273, 43.74582], [7.23884, 43.75105], [7.24844, 43.75147], [7.24918, 43.74668], [7.2524, 43.74626], [7.24991, 43.74502], [7.2522, 43.74442], [7.25138, 43.73985], [7.26178, 43.74564], [7.26354, 43.74352], [7.27351, 43.74513], [7.27965, 43.74295], [7.28126, 43.73589], [7.28585, 43.73395], [7.29826, 43.73924], [7.29487, 43.74856], [7.29667, 43.75842], [7.29947, 43.75474], [7.30773, 43.75373], [7.31209, 43.74552], [7.30813, 43.73773], [7.29234, 43.73341], [7.30319, 43.72128], [7.30699, 43.72658], [7.31546, 43.72245], [7.32348, 43.72335], [7.31468, 43.7206], [7.31364, 43.71517], [7.30082, 43.70622], [7.30023, 43.70177], [7.304, 43.69627]]]]","Exceptionnelle villa contemporaine avec vue mer Location longue durée Située au c½ur du prestigieux Mont Boron, cette villa récemment rénovée offre un cadre de vie unique avec une vue imprenable sur la baie de Villefranche et Saint-Jean-Cap-Ferrat. La propriété séduit par ses magnifiques espaces extérieurs : un toit-terrasse aménagé avec cuisine d'été, un jardin paysager avec piscine et un sauna privé. Chaque chambre bénéficie d'un accès direct à la terrasse, permettant de profiter pleinement de la lumière et de la douceur méditerranéenne. Composition de la villa : Niveau principal : entrée élégante, séjour lumineux avec salle à manger, cuisine entièrement équipée, toilette invités, chambre principale avec salle de bain et dressing. Niveau jardin : 2 chambres confortables avec chacune leur salle de bain et WC, sauna, buanderie, kitchenette et accès direct au jardin. Prestations haut de gamme , Climatisation réversible ; connexion Wi-Fi haut débit ; Machine à laver & sèche-linge . Piscine. Sauna. Emplacement privilégié :Idéalement située au calme, la villa se trouve à quelques minutes seulement du centre commercial du Mont Boron, de la plage Coco Beach, de Villefranche et du port de Nice avec ses restaurants, commerces et promenades en bateau. 5 min de Villefranche-sur-Mer; 20 min de Monaco; 25 min de l'aéroport international de Nice Disponible à partir fin Octobre 2025 Honoraires locataires : 7000.0 euros - Dépôt de garantie : 12600.0 euros Location Meublée, Loyer 7000.0 euros /mois C.C, dont charges forfaitaires : 700.0 euros Montant estimé des dépenses annuelles d'énergie pour un usage standard entre 1140.0  € et 1542.0  €, indexées à l'année 2023 (abonnements compris).",Maison,Maison à louer,"['4 pièces', '3 chambres', '113 m²']",7000.0,seloger,25WXJ73RAV2K,4.0,113.0,,,3.0,,7.23833690842232,43.71240395819776,62.0
2025-11-11 01:36:00+00:00,2025-12-13 12:51:19.542000+00:00,Nice,06200,FRA,MultiPolygon,"[[[[7.23107, 43.68837], [7.23157, 43.68813], [7.23137, 43.68796], [7.23271, 43.6878], [7.23377, 43.68784], [7.23481, 43.6883], [7.23621, 43.68828], [7.23709, 43.68757], [7.23248, 43.68339], [7.22902, 43.68108], [7.22858, 43.68115], [7.22732, 43.68033], [7.22575, 43.68198], [7.22626, 43.68259], [7.22428, 43.68439], [7.22774, 43.68782], [7.22773, 43.68847], [7.22807, 43.68773], [7.22846, 43.68796], [7.22832, 43.68855], [7.22884, 43.68875], [7.23107, 43.68837]]]]","Nice Ouest – Avenue du Petit Fabron
Dans une résidence bien entretenue, découvrez ce magnifique 4 pièces d'angle, proposé à la location meublée longue durée (mobilier volontairement épuré afin que chacun puisse s'approprier pleinement les lieux).
Il se compose d'une entrée avec dressing, d'un vaste séjour/salle à manger exposé plein Sud avec cuisine américaine contemporaine ouvrant sur un large balcon avec vue mer, de trois grandes chambres, d'une loggia, ainsi que d'une salle de bain et de WC indépendant.
Ses atouts : environnement calme, luminosité exceptionnelle grâce à ses trois expositions, climatisation intégrale, décoration soignée, accès à la piscine de la résidence et emplacement privilégié à seulement 300 m des plages, des écoles, commerces, bus et tramway, le tout sans nuisances. Une cave et une place de parking complètent ce bien.
Quelques places visiteurs sont également disponibles dans la résidence. Disponible à partir du 1er décembre.
Loyer 2075 euros + 140 euros de charges (comprenant la provision d'eau froide, d'eau chaude et le chauffage). Dépôt de garantie 4150. Honoraires agence 13 euros/m² TTC ou 1 mois de loyer CC en cas de bail de droit commun (visites, étude de dossiers et rédaction de bail, état des lieux entrant). Merci de contacter le 06x18x82x79x08

Honoraires de 1 213,94 euros TTC à la charge du locataire comprenant 280,14 euros TTC pour l'état des lieux. Loyer de base 2060.00 euros/mois. Provision sur charges 140 euros/mois, régularisation annuelle. Dépôt de garantie 4 120 euros. Classe énergie D, Classe climat D Montant estimé des dépenses annuelles d'énergie pour un usage standard : entre 1669.00 euros et 2257.00 euros sur les années 2021, 2022 et 2023 (abonnements compris). Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : georisques.gouv.fr.",Appartement à louer Nice,Appartement à louer,"['4 pièces', '3 chambres', '93,4 m²', 'Étage 1/1']",2200.0,seloger,256MVSDB2DXX,4.0,93.4,11.0,,3.0,,7.2300309572971795,43.68511700008625,24.0
2025-12-12 19:25:00+00:00,2025-12-12 19:31:16.044000+00:00,Nice,06200,FRA,MultiPolygon,"[[[[7.22435, 43.68443], [7.21637, 43.6883], [7.21542, 43.68753], [7.21376, 43.68831], [7.21381, 43.68861], [7.2123, 43.68874], [7.21229, 43.68922], [7.21293, 43.68997], [7.21423, 43.69025], [7.2141, 43.69049], [7.2153, 43.69142], [7.21583, 43.6923], [7.21739, 43.69232], [7.21715, 43.69207], [7.21782, 43.69156], [7.22076, 43.69066], [7.22329, 43.69034], [7.22386, 43.69033], [7.22394, 43.68988], [7.2253, 43.6896], [7.22628, 43.68865], [7.22463, 43.68941], [7.22064, 43.68974], [7.22205, 43.68946], [7.22488, 43.68827], [7.22446, 43.6873], [7.22499, 43.68572], [7.22455, 43.6857], [7.22528, 43.68531], [7.22435, 43.68443]]], [[[7.22732, 43.69001], [7.22676, 43.68963], [7.22609, 43.69017], [7.22463, 43.69033], [7.22653, 43.69031], [7.22661, 43.6906], [7.22732, 43.69001]]], [[[7.22463, 43.69033], [7.22386, 43.69033], [7.22385, 43.69041], [7.22463, 43.69033]]]]","NICE OUEST - 2 PIECES VIDE - 22bis BOULEVARD MONTREAL TERRASSE - VIDE - REFAIT A NEUF - CLIMATISATION - GARAGE - CAVE

Dans une belle résidence de l'avenue de Montréal, joli 2 pièces vide de 49.62 m² au 3eme étage complétée d'une terrasse avec vue mer. Il se compose d'une entrée, un séjour ouvert avec une cuisine aménagée et équipée, une chambre, une salle de bain, wc indépendant. Un garage au sous-sol et une cave complètent ce bien. Provision sur charges avec régularisation annuelle. EDL (état des lieux) inclus.

GARANTIE LOYERS IMPAYES : Revenu minimum de 3 337 euros net? CDI hors période d'essai / indépendant depuis plus de 2 ans / étudiant avec garants Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : '.",NICE OUEST - 2 PIECES VIDE - 22bis BOULEVARD MONTREAL TERRASSE -,Appartement à louer,"['2 pièces', '1 chambre', '49,6 m²', '3ème étage']",1235.0,seloger,25WL47A3XWCT,2.0,49.6,3.0,,1.0,,7.219555113812859,43.688743018104375,25.0
2025-11-24 18:45:00+00:00,2025-11-26 13:01:17.480000+00:00,Nice,06000,FRA,MultiPolygon,"[[[[7.27454, 43.69773], [7.27063, 43.6967], [7.26449, 43.70615], [7.26657, 43.70704], [7.26696, 43.70655], [7.26634, 43.70633], [7.26963, 43.70111], [7.27162, 43.70177], [7.27454, 43.69773]]]]","Nice, à louer studio meublé de 26 m2. Location de particulier 710  euros charges comprises. Disponible à partir du 07/12/25.
Ce propriétaire utilise LocService pour sélectionner ses futurs locataires. Pour proposer directement votre candidature pour ce logement ET toutes les locations conformes à votre recherche, il suffit de vous inscrire sur LocService. Les propriétaires vous contactent directement et les locations sont certifiées sans frais d'agence.

Comment ça marche ?
1/ Vous décrivez votre location idéale sur LocService
2/ Votre candidature est transmise aux propriétaires concernés
3/ Les propriétaires vous contactent directement.

Vous réglez une seule fois 34 euros (29 euros pour les étudiants) pour toute la durée de votre recherche. Sans abonnement - Sans prélèvement - Sans commission.

Depuis sa création en 2005, LocService a accompagné plus de 2,8 millions de particuliers. Pourquoi pas vous ?",Studio de 26m2 à louer sur Nice,Studio à louer - logement étudiant,"['1 pièce', '26 m²']",710.0,seloger,25LAXPTVMRRJ,1.0,26.0,,,,,7.26962570846213,43.7009592145942,27.0
2025-11-04 17:46:00+00:00,2025-11-04 17:51:05.232000+00:00,Nice,06000,FRA,MultiPolygon,"[[[[7.27454, 43.69773], [7.27063, 43.6967], [7.26449, 43.70615], [7.26657, 43.70704], [7.26696, 43.70655], [7.26634, 43.70633], [7.26963, 43.70111], [7.27162, 43.70177], [7.27454, 43.69773]]]]","NICE CENTRE VILLE - RUE ASSALIT STUDIO MEUBLE - MODERNE - 2 MM TRAM

 En centre ville, à 2 minutes du tramway de l'Avenue Jean Médecin, Orpi GTI vous propose un charmant studio moderne loué meublé au 2ème étage sans ascenseur comprenant une pièce principale avec coin cuisine et une salle d'eau avec WC. Idéal étudiant. Forfait EDF inclus dans le prix. Machine à laver commune. Provision sur charges avec régularisation annuelle. EDL (état des lieux) inclus.

GARANTIE LOYERS IMPAYES : Revenu minimum de 1860 euros?
CDI hors période d'essai / indépendant depuis plus de 2 ans / étudiant avec garants Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : '.",NICE CENTRE VILLE - RUE ASSALIT STUDIO MEUBLE - MODERNE - 2 MM,Appartement à louer - logement étudiant,"['1 pièce', '15,8 m²', '2ème étage']",620.0,seloger,25156XAK2CFG,1.0,15.8,2.0,,,,7.26962570846213,43.7009592145942,39.0
2025-12-10 06:54:00+00:00,2025-12-13 07:26:15.033000+00:00,Nice,06000,FRA,Point,"[7.2308, 43.6812]","La mer comme décor : À quelques minutes à pied de la mer et non loin des principaux lieux d'enseignement supérieur, cette résidence étudiante vous permettra d'allier tous les plaisirs de la ville, vos études et vos loisirs.Vous pouvez maintenant bénéficier d'une seconde ligne de tram qui a vu le jour (la T2), desservant de l'Est Niçois à l'Ouest Niçois, en passant par le centre-ville et le port. La résidence est équipée en Internet très haut débit.
  Mise à jour le 13/12/2025
  Ref : 506",Appartement de 17m2,Studio à louer - logement étudiant,"['1 pièce', '17 m²', 'disponible dès maintenant']",595.0,seloger,2539IEQRW5PY,1.0,17.0,,disponible dès maintenant,,,7.2308,43.6812,35.0
2025-11-27 14:55:00+00:00,2025-11-27 14:56:08.214000+00:00,Nice,06100,FRA,MultiPolygon,"[[[[7.26202, 43.71026], [7.26198, 43.71066], [7.26193, 43.71138], [7.26187, 43.71137], [7.26181, 43.71138], [7.26173, 43.71234], [7.26167, 43.71307], [7.26163, 43.71355], [7.26172, 43.71356], [7.26275, 43.71363], [7.26283, 43.71351], [7.26354, 43.7136], [7.26396, 43.71366], [7.26445, 43.71372], [7.2648, 43.71376], [7.26537, 43.71381], [7.26542, 43.71335], [7.26546, 43.71302], [7.2655, 43.71254], [7.26553, 43.71208], [7.26552, 43.71204], [7.26534, 43.71177], [7.26522, 43.71171], [7.26518, 43.71171], [7.26519, 43.71165], [7.2653, 43.71101], [7.26475, 43.71092], [7.26441, 43.71086], [7.26422, 43.71082], [7.26355, 43.71066], [7.26301, 43.71052], [7.26277, 43.71045], [7.26229, 43.71033], [7.26226, 43.71032], [7.26223, 43.71032], [7.26221, 43.71031], [7.26217, 43.7103], [7.26214, 43.71029], [7.26211, 43.71029], [7.26207, 43.71028], [7.26202, 43.71026]]]]","Bel appartement 2 pièces à louer en deuxième étage, proche de Valrose et Libération.
A deux pas des commerces et des transports.

Composé d'une pièce de vie avec canapé, fauteuil, table basse, table à manger avec 2 chaises, cuisine ouverte toute équipée (frigo prochainement installé, machine à laver, micro-ondes, plaques de cuisson). Accès à une chambre spacieuse composée d'un bureau avec une chaise parait pour travailler, un lit 2 personnes et une penderie. Salle de douche avec vasque, miroir et WC.

Disponible de suite.",Appartement À Louer,Appartement à louer,"['2 pièces', '1 chambre', '33 m²', '2ème étage']",1000.0,seloger,256FWQ32CRCQ,2.0,33.0,2.0,,1.0,,7.263542848809774,43.7121908151879,30.0
2025-12-11 16:18:00+00:00,2025-12-11 16:20:10.697000+00:00,Nice,06000,FRA,MultiPolygon,"[[[[7.2123, 43.68825], [7.21174, 43.68828], [7.21182, 43.68874], [7.21122, 43.68874], [7.21112, 43.688], [7.21065, 43.68784], [7.21074, 43.68716], [7.20885, 43.68585], [7.208, 43.68711], [7.20819, 43.68769], [7.20761, 43.68776], [7.20673, 43.68733], [7.20635, 43.68761], [7.20504, 43.68704], [7.20483, 43.68802], [7.20334, 43.68785], [7.20317, 43.68731], [7.20245, 43.68726], [7.20314, 43.68572], [7.20214, 43.68556], [7.2024, 43.68479], [7.19829, 43.6839], [7.19592, 43.69078], [7.19987, 43.69252], [7.20005, 43.69499], [7.19966, 43.6962], [7.20073, 43.69633], [7.2007, 43.696], [7.20014, 43.6958], [7.20059, 43.69513], [7.20084, 43.69565], [7.2014, 43.69514], [7.2018, 43.69609], [7.20207, 43.69527], [7.20241, 43.6962], [7.20314, 43.69654], [7.20277, 43.69615], [7.20286, 43.6953], [7.20399, 43.69619], [7.20461, 43.69516], [7.20574, 43.69468], [7.2089, 43.69437], [7.2091, 43.69254], [7.20974, 43.69143], [7.21127, 43.69011], [7.21293, 43.68997], [7.21225, 43.68911], [7.2123, 43.68825]]]]","À la location dans la résidence le "" Plein Ciel "" avec piscine, gardien et parking collectif.
Cet appartement 2 pièces de 37 m² loué meublé et composé : d'un salon/séjour avec cuisine ouverte et grande terrasse, une chambre, une salle de bain et WC indépendant.
Loyer 1200€ par mois charge comprise (eau froide, entretient de la copro)
Caution : 2 mois hors charges
Honoraires : 481€ 
Tout dossier sera étudié avant visite.
Les informations sur les risques auxquels ce bien sont exposé sont disponibles sur le site Géorisques : georisques.gouv.fr.",CORNICHE FLEURIE - 2 PIÈCES - TERRASSE - PISCINE,Appartement à louer,"['2 pièces', '1 chambre', '37 m²', '3ème étage']",1200.0,seloger,25TBCWSW9GJW,2.0,37.0,3.0,,1.0,,7.203541612715819,43.69014722160868,32.0
